age,educ,black,hisp,married,nodegr,re74,re75,re78,u74,u75,treat
23,11,0,1,0,1,5319.40918,3716.709961,13961.55957,0,0,0
33,12,0,1,1,0,11179.58008,8113.742188,5510.441895,0,0,0
36,7,0,1,1,1,14136.11035,14981.41992,17978.01953,0,0,0
31,18,0,0,1,0,8183.856934,11515.34961,10508.11035,0,0,0
34,8,0,1,1,1,17547.18945,17643.63086,13748.76953,0,0,0
29,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
33,8,0,0,1,1,12398.24023,11151.91992,0,0,0,0
24,12,0,0,1,0,5123.48291,375.9677124,12039.04004,0,0,0
19,3,0,0,1,1,0,537.0968018,0,1,0,0
34,8,0,0,1,1,6410.721191,12671.90039,13772.41016,0,0,0
40,8,0,0,1,1,13728.58008,15719.03027,13973.37988,0,0,0
39,9,0,0,1,1,18330.90039,16750.25977,22742.21094,0,0,0
29,16,0,0,1,0,7106.26123,5277.871094,4430.224121,0,0,0
37,8,0,0,1,1,20554.66992,17829.82031,4677.004883,0,0,0
16,10,0,0,0,1,0,4132.064941,6301.025879,1,0,0
35,13,0,0,0,0,3683.422119,13323.58008,9719.007813,0,0,0
33,12,0,0,1,0,4855.062988,7386.871094,6160.64209,0,0,0
54,5,1,0,1,1,0,0,0,1,1,0
41,12,0,0,1,0,23542.55078,22212.5293,21740.31055,0,0,0
55,11,0,0,1,1,3107.396973,2608.5,3070.716064,0,0,0
30,12,0,0,1,0,5803.348145,9635.515625,20562.57031,0,0,0
33,12,0,0,1,0,14332.04004,11384.66016,23136.75977,0,0,0
51,8,0,0,1,1,20221.58984,14548.16016,6921.670898,0,0,0
55,4,1,0,0,1,0,0,0,1,1,0
19,11,1,0,0,1,0,0,16485.51953,1,1,0
18,11,1,0,0,1,0,0,7146.286133,1,1,0
43,9,1,0,1,1,11103.16016,11728.40039,13043.88965,0,0,0
23,8,1,0,1,1,873.8330078,893.3709717,3372.172119,0,0,0
37,12,0,1,1,0,4808.041016,3403.403076,0,0,0,0
53,5,0,1,1,1,19541.73047,24287.51953,23875.63086,0,0,0
17,9,0,1,0,1,0,0,7808.307129,1,1,0
25,13,0,0,0,0,12200.34961,15237.44043,15799.84961,0,0,0
18,12,0,0,1,0,1688.887939,82.35484314,0,0,0,0
54,11,0,1,1,1,0,6686.85498,8145.229004,1,0,0
40,13,0,0,1,0,22443.40039,20440.10938,25564.66992,0,0,0
26,12,0,0,1,0,12190.55957,13019.23047,25564.66992,0,0,0
30,10,0,0,1,1,15691.76953,15255.33984,0,0,0,0
26,14,0,0,1,0,1171.641968,7481.757813,16130.86035,0,0,0
20,12,0,0,1,0,9772.823242,15853.30957,0,0,0,0
35,4,0,1,1,1,15756.41992,20200.21094,9317.066406,0,0,0
55,12,0,0,1,0,11510.69043,12437.37012,7542.315918,0,0,0
33,12,0,0,1,0,3191.645996,10163.66016,1102.384033,0,0,0
46,9,1,0,1,1,9964.831055,9508.40332,15275.25977,0,0,0
28,12,1,0,1,0,19964.92969,12587.75977,15952.05957,0,0,0
26,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,10,0,0,0,1,2080.740967,8774.371094,25564.66992,0,0,0
55,6,1,0,1,1,12349.25977,10833.24023,15488.0498,0,0,0
51,9,1,0,1,1,18326.98047,17407.31055,17225.85938,0,0,0
38,12,0,0,1,0,23658.15039,21886.68945,19681.83984,0,0,0
22,16,0,0,0,0,2586.231934,0,0,0,1,0
36,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
54,8,0,0,1,1,7198.346191,0,6436.977051,0,1,0
47,8,0,0,1,1,10715.23047,9535.257813,7892.538086,0,0,0
20,13,0,0,0,0,2948.697021,2553,15545.67969,0,0,0
23,11,0,0,1,1,14104.75977,0,13264.07031,0,1,0
18,8,0,0,0,1,2699.870117,7268.709961,4286.884766,0,0,0
24,12,0,0,0,0,13632.58008,8586.386719,11014.96973,0,0,0
37,9,0,0,1,1,25862.32031,21872.36914,18480.44922,0,0,0
42,10,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
19,12,0,0,0,0,5499.662109,7809.387207,16503.25,0,0,0
30,12,0,0,1,0,16109.08984,13128.44043,13063.09961,0,0,0
26,13,0,0,0,0,10015.76953,1818.968018,13447.30957,0,0,0
41,12,0,1,1,0,16489.18945,14449.69043,16803.23047,0,0,0
25,14,0,1,1,0,1622.272949,2239.694092,1892.968018,0,0,0
29,12,0,0,1,0,19312.49023,19691.75977,25564.66992,0,0,0
17,11,0,0,0,1,0,418.9354858,6185.763184,1,0,0
48,11,0,0,0,1,25862.32031,25243.55078,0,0,0,0
19,11,0,0,0,1,7331.576172,1033.015991,10811.0498,0,0,0
24,12,0,0,0,0,18035.05078,22654.74023,23486.99023,0,0,0
44,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
39,12,0,0,1,0,25862.32031,24663.48047,25564.66992,0,0,0
17,10,0,0,0,1,711.2138062,4239.483887,8217.636719,0,0,0
21,12,0,0,1,0,9647.429688,13674.48047,6971.914063,0,0,0
22,15,0,0,1,0,10799.48047,13780.11035,7162.541016,0,0,0
34,11,0,0,0,1,11122.75977,18798.39063,17983.92969,0,0,0
55,13,1,0,1,0,11152.15039,13515.15039,13946.78027,0,0,0
32,12,0,0,1,0,21062.11914,20064.15039,22335.83984,0,0,0
32,16,0,0,1,0,18936.31055,23687.75977,23083.57031,0,0,0
20,14,0,0,0,0,683.7841187,562.1613159,9853.481445,0,0,0
19,12,0,0,1,0,2182.623047,5268.918945,15823.5,0,0,0
28,18,0,0,0,0,0,4176.823242,16504.73047,1,0,0
38,12,0,1,1,0,25862.32031,25243.55078,25564.66992,0,0,0
23,13,0,0,0,0,458.4684143,438.6289978,0,0,0,0
29,12,0,0,1,0,0,0,0,1,1,0
29,15,0,0,0,0,21465.73047,17247.9707,25564.66992,0,0,0
28,12,0,0,1,0,16301.09961,519.1934814,10481.50977,0,0,0
26,13,0,0,0,0,875.7922974,10636.30957,12766.08008,0,0,0
25,13,0,0,0,0,11996.58984,14421.0498,14124.11035,0,0,0
32,15,0,0,0,0,489.8167114,968.5645142,7684.178223,0,0,0
23,13,0,0,0,0,3242.586914,6004.742188,5871.007813,0,0,0
33,16,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
44,7,0,1,1,1,24923.83008,25243.55078,25211.49023,0,0,0
19,12,0,0,0,0,3181.849121,2194.935059,376.8203125,0,0,0
17,11,0,0,0,1,0,2988.048096,0,1,0,0
22,11,0,1,1,1,7627.425781,10867.25977,0,0,0,0
17,11,0,1,0,1,0,1958.613037,3870.166016,1,0,0
43,6,1,0,1,1,5815.104004,0,12970.00977,0,1,0
44,9,1,0,0,1,13761.88965,14558.90039,17754.88086,0,0,0
55,12,0,0,0,0,15587.92969,13803.38965,9908.157227,0,0,0
34,14,0,1,1,0,21391.26953,25243.55078,19254.7793,0,0,0
51,16,0,0,1,0,0,0,0,1,1,0
48,13,0,0,1,0,0,0,0,1,1,0
27,12,0,0,0,0,160.6598969,0,12174.99023,0,1,0
37,16,0,0,0,0,23938.32031,25243.55078,0,0,0,0
28,16,0,0,0,0,16340.29004,14881.16016,19690.71094,0,0,0
27,14,1,0,1,0,25819.2207,20973.63086,25564.66992,0,0,0
40,13,1,0,1,0,0,0,0,1,1,0
52,8,1,0,1,1,5454.599121,666,0,0,0,0
29,16,0,0,0,0,0,8794.06543,1362.463989,1,0,0
28,18,0,0,0,0,203.7637024,0,0,0,1,0
19,12,0,0,0,0,4764.937012,5698.597168,236.4362946,0,0,0
36,13,0,0,1,0,21356.00977,21439.10938,24123.89063,0,0,0
22,12,1,0,0,0,13677.63965,3831.290039,2522.479004,0,0,0
20,14,1,0,0,0,8767.71875,8631.144531,6549.28418,0,0,0
54,12,0,0,1,0,24461.44922,25243.55078,17248.01953,0,0,0
55,15,0,0,1,0,22319.9707,25243.55078,25564.66992,0,0,0
34,14,0,0,1,0,1929.878052,0,25564.66992,0,1,0
26,14,1,0,0,0,1753.543945,2282.660889,18362.23047,0,0,0
30,13,0,0,1,0,25862.32031,25243.55078,5890.217773,0,0,0
46,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,13,0,0,0,0,5711.263184,2613.871094,5986.27002,0,0,0
18,12,0,0,0,0,4312.346191,5168.661133,2568.289063,0,0,0
18,12,0,0,0,0,2270.790039,7624.983887,7812.740234,0,0,0
29,12,0,0,1,0,22355.23047,24976.78906,25564.66992,0,0,0
22,12,0,0,1,0,15072.63965,10664.9502,25564.66992,0,0,0
29,14,0,0,0,0,9829.641602,8767.209961,18035.65039,0,0,0
42,16,0,0,1,0,16248.2002,16168.40039,25564.66992,0,0,0
22,18,1,0,0,0,997.2667847,12850.94043,7500.939941,0,0,0
30,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,11,0,0,0,1,0,2592.386963,19174.98047,1,0,0
31,16,0,0,1,0,17241.55078,6445.161133,15216.15039,0,0,0
26,14,0,0,1,0,462.3869934,529.9354858,0,0,0,0
55,13,0,0,1,0,13830.45996,12892.11035,1587.078003,0,0,0
48,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,13,0,0,0,0,1326.42395,1475.225952,6117.788086,0,0,0
35,16,0,1,1,0,25862.32031,20923.5,14254.15039,0,0,0
26,14,0,0,1,0,0,0,7236.426758,1,1,0
29,12,0,0,0,0,7839.025879,5372.757813,0,0,0,0
33,12,0,0,1,0,13614.9502,14419.25977,8895.914063,0,0,0
31,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
29,12,0,0,1,0,0,0,0,1,1,0
35,14,0,0,1,0,25388.17969,25073.4707,25564.66992,0,0,0
52,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
28,12,0,0,1,0,0,0,0,1,1,0
35,12,0,0,1,0,25215.75977,25152.24023,25564.66992,0,0,0
49,12,0,0,1,0,0,0,0,1,1,0
43,14,0,0,1,0,25862.32031,24437.90039,23829.82031,0,0,0
24,14,0,1,0,0,0,3007.741943,19028.68945,1,0,0
20,13,1,0,0,0,1116.781982,420.7257996,8811.683594,0,0,0
42,12,0,0,1,0,24580.96094,24035.08008,25564.66992,0,0,0
40,14,0,0,1,0,23033.14063,6020.85498,21766.91016,0,0,0
23,13,0,0,1,0,23615.03906,18750.05078,25564.66992,0,0,0
29,12,0,0,1,0,7858.619141,7406.564941,17361.81055,0,0,0
32,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
21,12,1,0,0,0,8799.067383,5791.693848,15374.26953,0,0,0
32,12,0,0,1,0,4862.899902,7617.823242,5928.63916,0,0,0
33,14,0,1,1,0,23327.0293,25243.55078,23059.91992,0,0,0
23,13,0,0,0,0,10807.32031,13013.84961,16583.05078,0,0,0
23,16,0,0,0,0,0,11472.38965,10521.41016,1,0,0
21,14,0,0,0,0,1471.409058,10321.20996,17205.16992,0,0,0
45,18,0,0,1,0,3644.236084,5209.838867,0,0,0,0
27,17,0,0,0,0,677.906311,0,7440.353027,0,1,0
30,17,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
35,12,0,0,1,0,25862.32031,25243.55078,12429.16016,0,0,0
32,16,0,1,1,0,25862.32031,4307.516113,17457.85938,0,0,0
28,12,0,0,1,0,20327.39063,19340.84961,24122.41016,0,0,0
26,13,0,0,0,0,10478.16016,0,18629.69922,0,1,0
28,12,0,0,0,0,3066.25293,17120.84961,13556.66016,0,0,0
27,16,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
23,16,0,0,0,0,5082.337891,5959.983887,4382.937012,0,0,0
32,17,0,0,1,0,25689.91016,25243.55078,25564.66992,0,0,0
43,12,0,0,1,0,24747.5,22597.44922,12305.03027,0,0,0
17,11,0,0,0,1,197.8858948,4065.822998,14676.78027,0,0,0
19,9,0,0,0,1,952.2036743,1657.838989,2322.986084,0,0,0
20,18,0,0,1,0,19359.51953,21014.81055,25564.66992,0,0,0
33,13,0,0,1,0,19171.42969,13140.96973,0,0,0,0
49,10,0,0,1,1,22043.71094,18338.26953,23089.48047,0,0,0
55,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
39,8,0,0,1,1,21885.00977,10161.87012,21531.94922,0,0,0
16,9,0,0,0,1,0,0,5073.035156,1,1,0
29,12,0,0,0,0,7219.897949,2721.290039,886.6359253,0,0,0
27,16,0,0,1,0,20817.21094,23537.36914,25564.66992,0,0,0
34,12,0,0,0,0,23180.08984,25001.84961,25564.66992,0,0,0
33,12,0,0,1,0,25862.32031,19203,0,0,0,0
37,13,0,0,1,0,6626.240234,18898.65039,18950.36914,0,0,0
27,15,0,0,0,0,0,857.5645142,3392.860107,1,0,0
23,13,0,0,0,0,766.0733032,5861.516113,6453.231934,0,0,0
21,9,0,0,1,1,11957.41016,14302.88965,0,0,0,0
20,12,0,0,1,0,9416.236328,8052.871094,14375.32031,0,0,0
47,7,0,0,0,1,24437.92969,25162.98047,25564.66992,0,0,0
42,14,1,0,1,0,17245.4707,0,1260.500977,0,1,0
33,14,0,1,1,0,0,0,4323.828125,1,1,0
27,16,0,0,1,0,9839.438477,20051.60938,4606.074219,0,0,0
38,12,0,0,1,0,8346.476563,0,0,0,1,0
49,14,1,0,1,0,2660.684082,7655.418945,9259.43457,0,0,0
30,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
45,11,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
52,15,0,0,1,0,4557.254883,6753.097168,1935.822021,0,0,0
50,12,0,0,1,0,14559.30957,11526.09961,15931.37012,0,0,0
17,10,0,0,0,1,47.0223999,4320.047852,18003.14063,0,0,0
28,12,0,1,1,0,25862.32031,1090.30603,21777.25977,0,0,0
22,10,0,0,0,1,3644.236084,3279.871094,1491.026001,0,0,0
28,9,0,0,0,1,15260.73047,7900.693848,12999.55957,0,0,0
42,12,0,0,1,0,25862.32031,22796.17969,11350.41992,0,0,0
16,10,0,0,0,1,0,1759.886963,6246.350098,1,0,0
41,11,0,0,0,1,25862.32031,23555.26953,24908.56055,0,0,0
24,13,0,0,1,0,8554.15918,12329.9502,17406.14063,0,0,0
33,17,0,0,1,0,16271.70996,12258.33984,9089.496094,0,0,0
29,12,0,0,0,0,18854.01953,19222.68945,13527.11035,0,0,0
28,12,0,0,1,0,17560.91016,16583.75977,503.9047852,0,0,0
24,16,0,0,0,0,5384.064941,5458.693848,16853.4707,0,0,0
25,14,0,0,0,0,20425.35938,19335.48047,25564.66992,0,0,0
23,12,0,0,1,0,11530.29004,12500.03027,17072.17969,0,0,0
36,13,0,0,1,0,0,0,0,1,1,0
25,15,0,1,1,0,15942.5498,20468.75977,25564.66992,0,0,0
20,14,0,0,0,0,0,4593.967773,6451.753906,1,0,0
21,14,0,0,0,0,1328.383057,1530.725952,17041.14063,0,0,0
45,12,0,0,1,0,25862.32031,25243.55078,25298.67969,0,0,0
33,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
30,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
37,16,0,1,0,0,0,0,97.529953,1,1,0
24,16,0,0,1,0,15207.83008,15862.25977,25564.66992,0,0,0
39,12,0,0,1,0,21971.2207,19510.93945,25381.42969,0,0,0
55,12,0,0,1,0,15752.50977,18798.39063,13179.83984,0,0,0
18,10,0,0,0,1,795.4622803,510.2419128,8111.241211,0,0,0
38,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
40,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
55,12,0,0,1,0,16173.75,15153.29004,4632.672852,0,0,0
18,12,0,0,0,0,2110.129883,2535.096924,3116.524902,0,0,0
47,10,0,0,1,1,25862.32031,25243.55078,8191.038086,0,0,0
31,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
35,16,0,0,1,0,25862.32031,25243.55078,0,0,0,0
30,16,0,0,1,0,20950.43945,25243.55078,25564.66992,0,0,0
25,16,0,0,1,0,17455.10938,19729.34961,25564.66992,0,0,0
32,15,0,0,1,0,18808.96094,17187.09961,6905.416016,0,0,0
29,12,0,0,1,0,21403.0293,15343.05957,25041.55078,0,0,0
21,14,0,0,0,0,0,2871.677002,24899.68945,1,0,0
18,12,0,0,0,0,141.0671997,2456.322998,22245.69922,0,0,0
40,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
36,17,0,0,1,0,24884.65039,25243.55078,25564.66992,0,0,0
55,12,0,0,1,0,16859.49023,20889.48047,15307.76953,0,0,0
16,10,0,0,0,1,963.9592896,5122.112793,11032.70996,0,0,0
46,12,0,0,1,0,0,0,0,1,1,0
48,10,0,0,0,1,22897.94922,12378.29004,1983.109009,0,0,0
45,11,0,0,1,1,25862.32031,25243.55078,0,0,0,0
38,11,0,0,1,1,21326.61914,23224.06055,24212.55078,0,0,0
25,12,0,0,1,0,13622.78027,11185.94043,13472.42969,0,0,0
38,12,0,0,1,0,25204.00977,24940.98047,25378.48047,0,0,0
30,12,0,0,1,0,25862.32031,13432.79004,25564.66992,0,0,0
35,12,0,0,1,0,25301.9707,17267.66016,25564.66992,0,0,0
16,10,0,0,0,1,407.5274963,2449.160889,1108.295044,0,0,0
33,14,0,0,0,0,20439.07031,20304.05078,25564.66992,0,0,0
26,13,0,0,0,0,12361.00977,10271.08008,22208.75,0,0,0
23,12,0,0,0,0,18099.71094,12347.84961,20555.17969,0,0,0
45,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
18,11,0,0,0,1,1794.687988,1324.838989,4227.775879,0,0,0
40,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,16,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
41,18,0,0,0,0,25862.32031,22765.74023,25564.66992,0,0,0
36,14,0,0,0,0,0,0,2841.667969,1,1,0
37,16,0,0,1,0,23799.21094,24864,23231.33984,0,0,0
16,10,0,0,0,1,0,821.7581177,10639.62988,1,0,0
36,16,0,0,1,0,22345.43945,22284.15039,25269.11914,0,0,0
39,18,0,1,1,0,846.4033203,1962.19397,635.4224243,0,0,0
23,12,0,0,1,0,14390.80957,11051.66016,18338.58984,0,0,0
24,16,0,0,1,0,16240.36035,16725.18945,25564.66992,0,0,0
33,12,0,0,1,0,25862.32031,25243.55078,17316,0,0,0
42,15,0,0,1,0,25862.32031,25243.55078,1259.022949,0,0,0
54,12,0,0,1,0,0,0,0,1,1,0
22,16,0,0,1,0,4190.87207,9936.290039,23458.91016,0,0,0
35,17,0,0,1,0,12946.83984,0,12476.4502,0,1,0
20,14,0,0,1,0,8383.703125,18610.40039,25564.66992,0,0,0
29,13,0,0,0,0,8979.320313,20685.39063,22208.75,0,0,0
31,12,0,0,0,0,25862.32031,25243.55078,18793.73047,0,0,0
37,12,0,0,0,0,25352.91016,23517.67969,25564.66992,0,0,0
26,12,0,0,0,0,16328.53027,10688.23047,22560.44922,0,0,0
41,14,0,0,0,0,10560.4502,9533.467773,0,0,0,0
32,16,0,0,1,0,25862.32031,25243.55078,0,0,0,0
20,13,0,0,0,0,2864.447998,4746.14502,846.7373047,0,0,0
26,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
21,12,0,0,0,0,12312.03027,14993.9502,21809.76953,0,0,0
28,12,0,0,0,0,17978.23047,13033.5498,23046.61914,0,0,0
24,10,0,1,1,1,6878.98584,18259.5,16982.0293,0,0,0
39,12,0,1,1,0,19089.14063,25243.55078,25564.66992,0,0,0
16,10,0,0,0,1,0,91.30644989,6105.96582,1,0,0
27,10,0,0,1,1,17592.25977,21521.4707,23259.41992,0,0,0
24,6,0,1,1,1,15966.07031,16615.98047,19149.85938,0,0,0
23,13,0,0,1,0,0,4984.257813,0,1,0,0
30,14,0,0,1,0,22649.11914,11599.5,15083.16016,0,0,0
32,2,0,1,1,1,2915.388916,13212.58008,12019.83008,0,0,0
20,13,0,1,0,0,5591.74707,6837.242188,25564.66992,0,0,0
21,13,0,1,0,0,6496.929199,10127.84961,14137.41016,0,0,0
21,14,0,1,1,0,1553.698975,6706.547852,15780.63965,0,0,0
22,12,0,1,1,0,9243.821289,4563.532227,25564.66992,0,0,0
30,16,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
24,12,0,0,1,0,14569.11035,14641.25977,23779.58008,0,0,0
53,13,0,0,1,0,25862.32031,25243.55078,24995.75,0,0,0
36,17,0,0,0,0,2433.408936,3073.983887,2914.076904,0,0,0
21,12,0,0,0,0,4913.84082,6654.628906,0,0,0,0
38,2,0,1,0,1,19518.2207,16272.24023,21200.93945,0,0,0
26,12,0,1,1,0,47.0223999,0,0,0,1,0
19,11,0,1,0,1,5415.413086,0,13583.25977,0,1,0
21,14,1,0,0,0,0,0,25564.66992,1,1,0
20,14,0,0,0,0,3992.986084,4824.918945,5473.499023,0,0,0
50,12,0,0,1,0,25862.32031,25243.55078,25168.64063,0,0,0
55,11,1,0,1,1,0,0,0,1,1,0
53,9,1,0,1,1,22956.73047,25152.24023,25514.42969,0,0,0
42,12,0,0,1,0,19388.90039,18798.39063,18331.19922,0,0,0
26,12,0,0,0,0,4265.324219,13891.11035,10527.32031,0,0,0
34,15,1,0,0,0,8085.894043,15104.9502,13448.79004,0,0,0
51,12,0,0,1,0,16024.83984,4309.306152,11668.12988,0,0,0
22,10,0,0,0,1,4539.621094,9447.532227,25564.66992,0,0,0
32,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,14,0,0,0,0,13095.74023,17536.21094,15273.78027,0,0,0
26,12,0,1,0,0,7968.337891,5109.581055,4181.96582,0,0,0
51,8,0,1,1,1,17649.08008,13570.65039,12915.33008,0,0,0
16,10,0,1,0,1,0,1287.241943,8123.062988,1,0,0
32,3,0,1,1,1,11775.19043,10826.08008,15131.91992,0,0,0
52,5,0,1,1,1,15296,17729.56055,15662.41992,0,0,0
30,12,0,1,1,0,7570.606934,0,13494.59961,0,1,0
18,11,0,1,0,1,0,0,6527.118164,1,1,0
46,3,0,1,1,1,10254.7998,8267.709961,8321.078125,0,0,0
19,4,0,1,0,1,10474.24023,11767.79004,3907.108887,0,0,0
28,16,0,0,0,0,19582.86914,21251.13086,8640.266602,0,0,0
24,12,0,0,1,0,14175.2998,13615.40039,24927.76953,0,0,0
38,8,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
16,9,0,0,0,1,0,0,7078.310059,1,1,0
38,12,0,0,1,0,19104.81055,18798.39063,22898.84961,0,0,0
21,12,0,0,0,0,11755.59961,12442.74023,15006.30957,0,0,0
26,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
28,13,0,0,1,0,25862.32031,25243.55078,0,0,0,0
54,11,0,0,1,1,25862.32031,25243.55078,24271.66016,0,0,0
45,10,0,0,0,1,25470.4707,23274.18945,21131.49023,0,0,0
35,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
54,5,0,1,1,1,17131.83008,17717.0293,17330.7793,0,0,0
19,12,0,1,0,0,6226.549805,4525.935059,15465.88965,0,0,0
35,8,0,0,1,1,25862.32031,25243.55078,21849.66992,0,0,0
35,17,0,0,1,0,25862.32031,24459.39063,20009.90039,0,0,0
34,15,0,0,1,0,18262.33008,17258.71094,14889.57031,0,0,0
22,16,0,0,0,0,0,7843.402832,15261.95996,1,0,0
22,12,0,0,1,0,23060.57031,17572.01953,21363.49023,0,0,0
26,14,0,0,1,0,7063.157227,12158.08008,24431.25,0,0,0
41,14,0,0,1,0,23426.94922,25241.75977,19466.08984,0,0,0
29,18,0,0,1,0,5999.274902,21618.15039,23435.26953,0,0,0
52,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
41,10,0,0,1,1,20819.16992,19023.9707,25564.66992,0,0,0
28,12,0,0,1,0,17803.85938,13819.5,25111.00977,0,0,0
32,17,0,0,1,0,20470.41992,20615.56055,24252.44922,0,0,0
16,9,0,1,1,1,0,0,6821.186035,1,1,0
46,0,0,1,1,1,15413.5498,14881.16016,5964.104004,0,0,0
18,12,0,0,0,0,0,1124.322998,21786.11914,1,0,0
26,10,0,1,1,1,10983.65039,11463.44043,14056.13965,0,0,0
38,6,0,1,1,1,15621.23047,11348.84961,5995.137207,0,0,0
45,8,0,0,1,1,25862.32031,10527.09961,23562.34961,0,0,0
17,11,0,0,0,1,1396.957031,3509.031982,2888.955078,0,0,0
25,12,0,1,1,0,14161.58008,17423.41992,17261.32031,0,0,0
42,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
23,12,0,1,0,0,5215.567871,2918.226074,8053.609863,0,0,0
19,12,0,1,0,0,815.0549927,3784.741943,12149.87012,0,0,0
17,11,0,1,0,1,0,1475.225952,8121.584961,1,0,0
39,12,0,0,0,0,17631.43945,17795.81055,21490.58008,0,0,0
25,12,0,0,0,0,18438.66016,0,0,0,1,0
36,16,0,0,1,0,21653.82031,23021.75977,20441.39063,0,0,0
44,12,0,1,1,0,66.61506653,0,0,0,1,0
48,12,0,0,1,0,25862.32031,20243.17969,23037.75977,0,0,0
26,14,0,0,1,0,4041.967041,6258.967773,18841.00977,0,0,0
49,12,0,0,1,0,24584.88086,25243.55078,25564.66992,0,0,0
19,10,0,0,0,1,6314.716797,5209.838867,21763.96094,0,0,0
36,12,0,0,1,0,0,0,0,1,1,0
49,12,0,0,1,0,18348.5293,17455.65039,16354,0,0,0
21,14,0,0,0,0,1032.534058,1980.097046,13779.7998,0,0,0
54,17,0,0,1,0,10458.57031,11483.12988,14292.57031,0,0,0
21,12,0,0,0,0,0,0,0,1,1,0
18,12,0,0,0,0,6692.85498,10577.23047,17747.5,0,0,0
28,14,0,0,1,0,0,0,1779.182983,1,1,0
50,12,0,0,1,0,18144.76953,18605.0293,25564.66992,0,0,0
24,12,0,0,0,0,192.0081024,2404.403076,8294.478516,0,0,0
39,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
16,9,0,0,0,1,0,597.9677124,2878.611084,1,0,0
37,11,0,0,1,1,15536.99023,15935.66016,25564.66992,0,0,0
17,11,0,0,0,1,1275.483032,6165.871094,4412.492188,0,0,0
23,10,0,0,0,1,1116.781982,1303.35498,2232.844971,0,0,0
21,12,0,0,1,0,11165.86035,13606.4502,20318.74023,0,0,0
40,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
23,11,0,1,1,1,8946.011719,469.0645142,4776.012207,0,0,0
35,14,0,0,1,0,25862.32031,16823.66016,12059.73047,0,0,0
42,8,0,1,1,1,11538.12012,2638.935059,25564.66992,0,0,0
23,16,0,0,0,0,3804.895996,7342.112793,17765.23047,0,0,0
25,16,0,0,0,0,4559.213867,8258.757813,14325.08008,0,0,0
22,14,0,0,0,0,2613.662109,8190.726074,16142.69043,0,0,0
23,16,0,0,1,0,3089.763916,9535.257813,19671.5,0,0,0
17,11,0,0,0,1,864.0366821,5669.952148,1579.689941,0,0,0
53,12,0,1,1,0,0,14637.67969,21533.42969,1,0,0
51,12,0,0,1,0,18597.35938,21127.59961,21313.25,0,0,0
16,9,0,0,0,1,0,680.3225708,0,1,0,0
46,2,0,1,1,1,24194.99023,25243.55078,24602.66992,0,0,0
48,8,0,0,1,1,24216.53906,25243.55078,25121.34961,0,0,0
19,13,0,0,0,0,3420.879883,4153.547852,6250.783203,0,0,0
24,12,0,0,1,0,5043.152832,2015.902954,4292.795898,0,0,0
18,11,0,0,0,1,321.3197937,0,7722.599121,0,1,0
31,17,0,0,1,0,0,10.74193954,0,1,0,0
26,12,0,0,1,0,16904.55078,9993.581055,25564.66992,0,0,0
49,8,0,0,1,1,25862.32031,11968.30957,25564.66992,0,0,0
16,9,0,0,0,1,2539.209961,4579.64502,0,0,0,0
51,12,0,0,1,0,25862.32031,25243.55078,215.7480927,0,0,0
